station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
72564,Cheyenne,2011-08-07,Summer,21.6,10.6,31.1,0.0,0.0,,14.8,,1009.8,
31510,Blagoveshchensk,2001-09-04,Autumn,21.7,17.7,26.3,0.0,,,,,,
02562,Linköping,1893-06-29,Summer,,14.0,27.5,17.8,,,,,,
42647,Gandhinagar,1981-08-17,Summer,23.8,23.0,24.0,130.0,,,,,,
67217,Lichinga,2002-05-15,Autumn,19.7,9.9,,,,,,,,
38927,Termez,1952-02-24,Winter,10.4,7.4,,0.0,,,,,,
34535,Luhansk,1946-12-13,Winter,,,,0.0,,,,,,
76695,Campeche,1994-05-10,Spring,32.4,23.2,38.7,0.0,,,,,,
24507,Tura,1967-01-12,Winter,-48.7,-51.4,-42.4,0.0,,,,,,
33345,Kiev,1899-05-11,Spring,16.8,11.4,22.9,0.0,,,,,,
91643,Funafuti,2007-07-07,Winter,28.9,,32.0,0.0,,,,,,
17609,Larnaca,1996-01-25,Winter,10.6,5.4,15.4,0.0,,,,,,
61701,Brikama,2013-12-26,Winter,22.7,16.0,28.5,,,,,,,
61096,Gashua,1957-09-19,Autumn,25.3,22.8,32.2,,,,,,,
33301,Rivne,1974-07-02,Summer,12.9,9.0,18.0,9.4,,,,,,
48378,Phitsanulok,1979-04-16,Spring,32.5,25.7,38.5,0.0,,,,,,
87715,Neuquén,1966-04-09,Autumn,19.9,16.2,22.2,,,,,,,
63661,Sironko,1994-03-24,Spring,20.0,11.6,,7.9,,,,,,
17112,Çanakkale,1965-03-13,Spring,5.0,-2.2,12.2,0.0,,,,,,
42410,Dispur,1986-03-04,Spring,21.1,12.1,29.2,0.0,,,,,,
48551,Surat Thani,2013-03-13,Spring,29.1,23.0,34.0,,,,,,,
60525,Biskra,1974-03-21,Spring,15.8,11.0,20.0,,,,,,,
28661,Kurgan,1995-04-14,Spring,11.3,3.3,20.7,0.0,,,,,,
06447,Brussels,1935-12-30,Winter,,5.8,10.1,6.0,,,,,,
07190,Saint-Pierre,1926-02-14,Winter,,3.3,11.7,0.0,,,,,,
48615,Kota Bharu,1988-05-05,Spring,28.3,,,,,,,,,
06610,Neuchâtel,1979-08-01,Summer,21.0,16.9,27.3,0.0,0.0,,,,,
68546,Mafeteng,1892-05-09,Autumn,,,,0.0,,,,,,
68558,Quthing,1989-05-06,Autumn,,,,0.0,,,,,,
56985,Lao Cai,1964-08-01,Summer,25.3,18.6,30.7,0.0,,,,,,
44212,Ulaangom,1998-02-19,Winter,-15.5,-19.1,-7.7,0.0,119.0,,,,,
26666,Vitebsk,1979-10-04,Autumn,1.6,-3.0,6.0,0.0,,,,,,
17116,Bursa,1984-06-02,Summer,16.7,15.0,18.2,9.9,,,,,,
87155,Resistencia,1976-01-01,Summer,28.4,23.5,35.0,,,,,,,
10554,Erfurt,1984-05-10,Spring,6.3,4.0,9.8,4.5,0.0,32.0,11.9,39.6,1016.2,0.0
27719,Tula,1965-11-28,Autumn,-5.2,-20.0,2.2,0.2,,,,,,
06601,Basel,2004-12-24,Winter,8.0,4.2,11.5,0.0,0.0,,,,,
87828,Rawson,2021-06-16,Winter,1.6,-2.9,9.0,0.0,,325.0,6.5,,1033.4,
70381,Juneau,1969-04-13,Spring,,-2.2,7.8,0.0,0.0,,,27.7,,366.0
68754,Bhisho,1985-11-13,Spring,,,,0.0,,,,,,
55591,Lhasa,1978-01-28,Winter,-4.0,-12.3,7.1,0.0,,,,,,
48565,Phang Nga,2000-05-25,Spring,31.0,25.8,,,,,,,,
40718,Rasht,1974-10-03,Autumn,20.8,,25.0,,,,,,,
44212,Ulaangom,1979-12-23,Winter,-26.2,-35.3,-23.1,0.0,,,,,,
34300,Kharkiv,1978-11-20,Autumn,7.3,5.2,11.0,0.0,,,,,,
93781,Christchurch,2023-07-02,Winter,3.8,-0.5,9.1,1.3,,255.0,15.1,,990.1,
01271,Trondheim,1953-09-30,Autumn,9.5,5.8,13.5,1.1,0.0,,,,,
28676,Petropavl,1905-05-21,Spring,15.1,5.7,,0.0,,,,,,
40731,Qazvin,2015-11-06,Autumn,12.1,9.0,18.4,,,172.0,4.5,,,
62760,Al-Fashir,1957-07-14,Summer,31.4,22.8,38.9,0.0,,,,,,
76750,Chetumal,1975-03-30,Spring,29.4,,,,,,,,,
62053,Benghazi,2020-11-09,Autumn,20.7,14.7,23.7,11.9,,19.0,6.5,,1020.0,
38915,Sheberghan,1998-04-05,Spring,24.1,,28.4,,,,,,,
17086,Tokat,2013-10-19,Autumn,13.2,10.6,,2.0,,,,,,
42111,Dehradun,1951-11-04,Autumn,,,,0.0,,,,,,
28676,Petropavl,1903-09-20,Autumn,5.2,-0.4,,0.0,,,,,,
60571,Béchar,2015-11-13,Autumn,16.7,8.0,25.0,0.0,,,3.3,,,
34880,Astrakhan,1905-12-14,Winter,3.4,-1.0,5.2,0.0,,,,,,
02485,Stockholm,1962-01-02,Winter,,-7.8,-0.5,0.0,120.0,,,,,
48328,Lampang,1985-09-18,Autumn,26.9,,30.7,4.2,,,,,,
37484,Batumi,2011-08-02,Summer,26.6,25.0,30.0,,,,8.8,,,
60035,El Aaiún,2012-04-21,Spring,19.3,17.6,22.3,0.0,,,,,,
76843,Tuxtla Gutiérrez,1986-04-21,Spring,24.3,,39.6,0.0,,,,,,
40080,Damascus,2020-04-03,Spring,13.4,4.0,20.2,,,233.0,25.0,,1015.7,
38895,Mary,1910-10-28,Autumn,7.9,4.0,,0.0,,,,,,
10379,Potsdam,2011-10-04,Autumn,18.2,14.3,23.5,0.0,0.0,237.0,20.5,45.4,1014.8,450.0
43473,Badulla,1958-02-24,Winter,,3.3,22.2,,,,,,,
48378,Phitsanulok,1967-02-08,Winter,,19.2,32.5,0.0,,,,,,
02433,Falun,1910-08-27,Summer,,9.0,17.5,0.0,,,,,,
42840,Daman,2001-12-26,Winter,22.7,12.4,33.5,,,,,,,
15350,Buzău,2021-03-21,Spring,3.6,0.7,7.6,0.0,,82.0,10.1,,1018.9,
65361,Sokodé,1969-03-08,Spring,,23.5,32.4,0.0,,,,,,
65545,Bondoukou,2004-10-22,Autumn,25.9,22.5,32.2,,,,,,,
38915,Sheberghan,2000-08-18,Summer,28.3,18.4,35.2,,,,,,,
85245,Santa Cruz,2002-11-25,Spring,28.3,23.0,32.1,0.0,,,,,,
38507,Türkmenbaşy,1972-11-15,Autumn,12.6,10.2,16.4,0.0,,,,,,
61257,Kayes,1961-10-24,Autumn,29.8,,,,,,,,,
64501,Port-Gentil,2006-08-08,Winter,25.2,20.4,27.0,,,,,,,
27719,Tula,1988-08-02,Summer,,,,3.0,,,,,,
36058,Gorno-Altaysk,1948-09-14,Autumn,,,,0.2,,,,,,
35700,Atyrau,1995-02-23,Winter,-1.6,-2.9,1.1,1.2,,,,,,
72281,Mexicali,1957-03-17,Spring,,8.3,19.4,0.0,0.0,,,27.7,,
30710,Irkutsk,1922-06-17,Summer,14.6,10.7,19.8,5.8,,,,,,
42309,Itanagar,2013-03-22,Spring,16.4,15.2,18.0,37.1,,,,,,
47762,Kitakyūshū,1969-10-28,Autumn,,10.1,19.0,0.0,,,,,,
62435,Kharga Oasis,2010-01-10,Winter,20.9,9.7,32.6,,,,,,,
41640,Lahore,1985-07-12,Summer,32.3,23.8,35.1,0.0,,,,,,
16648,Larissa,1975-07-08,Summer,27.4,17.0,32.6,0.0,,,,,,
12942,Pécs,1945-04-27,Spring,,12.3,22.4,9.7,,,,,,
43555,Malé,1987-04-28,Spring,28.5,25.2,31.6,52.1,,,,,,
33562,Vinnytsia,1939-09-23,Autumn,11.2,7.6,17.3,0.0,,,,,,
27459,Nizhny Novgorod,2017-06-03,Summer,6.6,2.9,10.7,0.5,,,,,,
16641,Corfu,1968-04-15,Spring,16.3,10.2,21.6,0.0,,,,,,
07015,Lille,2022-08-18,Summer,21.4,16.8,28.0,2.5,,356.0,8.6,33.0,1014.0,
68438,Kimberley,1989-06-28,Winter,7.4,-1.6,19.8,0.0,,,,,,
11231,Klagenfurt,1968-05-31,Spring,14.9,12.2,18.9,,,,,,,
31960,Vladivostok,1940-10-27,Autumn,6.3,2.4,10.7,0.0,,,,,,
23330,Salekhard,1992-10-14,Autumn,-13.7,-15.5,-11.8,0.0,51.0,,,,,
10384,Berlin,1988-11-16,Autumn,7.6,6.4,8.5,0.1,0.0,286.0,9.0,22.3,1028.0,0.0
28676,Petropavl,1925-11-24,Autumn,-15.9,-18.8,-12.6,0.3,,,,,,
40103,Tartus,2007-12-14,Winter,15.4,13.1,17.9,23.9,,,,,,
14236,Zagreb,1960-04-30,Spring,,4.7,12.1,12.8,,,,,,
48870,Quy Nhon,1998-12-18,Winter,23.8,21.7,24.8,0.0,,,,,,
23804,Syktyvkar,2000-09-13,Autumn,8.0,6.4,11.0,1.6,,,,,,
D2629,Arnhem,1983-10-27,Autumn,8.6,5.7,13.7,0.6,0.0,,,,,48.0
47807,Fukuoka,2022-10-10,Autumn,18.9,17.6,20.3,1.8,,271.0,14.3,,1015.0,
87395,Salto,1994-12-21,Summer,25.6,19.6,31.6,0.0,,,,,,
38987,Qala i Naw,1915-08-14,Summer,28.2,17.7,36.6,0.0,,,,,,
06447,Brussels,1904-03-18,Spring,,-0.3,10.4,0.0,,,,,,
16597,Valletta,2009-11-15,Autumn,17.5,,20.5,0.3,,,,,,
71706,Charlottetown,1971-12-21,Winter,,-6.7,1.1,0.0,230.0,,,,,
86440,Melo,1989-06-18,Winter,9.0,-1.6,,0.0,,,,,,
40665,Kut,1979-11-07,Autumn,21.8,,32.0,,,,,,,
47035,Sinuiju,1987-08-01,Summer,25.0,,28.7,,,,,,,
64600,Berbérati,1967-04-22,Spring,,20.6,32.6,0.0,,,,,,
72564,Cheyenne,2020-02-13,Winter,-8.8,-11.0,-4.3,3.6,80.0,205.0,13.0,,1022.1,
78583,Belize City,2016-11-06,Autumn,24.9,21.3,30.1,0.0,,,,,,
72414,Charleston,2011-06-03,Summer,20.5,13.9,28.9,0.0,0.0,,3.6,,1021.0,
28676,Petropavl,1963-11-01,Autumn,-2.9,-8.0,3.2,1.0,,,,,,
48565,Phang Nga,1971-01-09,Winter,,23.5,28.7,0.0,,,,,,
06235,Haarlem,1994-05-09,Spring,9.8,8.1,12.4,0.0,0.0,,14.7,,1018.7,
14236,Zagreb,2021-07-24,Summer,25.2,17.6,31.7,0.0,,98.0,6.5,,1014.1,
48303,Chiang Rai,2017-10-07,Autumn,27.2,23.1,32.6,0.5,,,,,,
42379,Siddharthanagar,1997-10-10,Autumn,26.8,21.6,33.5,0.0,,,,,,
62016,Misrata,1939-05-02,Spring,,15.8,21.0,0.0,,,,,,
87222,San Fernando del Valle de Catamarca,1983-04-27,Autumn,21.3,11.7,31.7,0.0,,,,,,
72439,Springfield,2007-07-15,Summer,23.2,16.7,27.8,0.0,0.0,,7.6,,,
52866,Xining,1989-06-18,Summer,18.4,13.4,23.2,0.0,,,,,,
38264,Nukus,1984-06-06,Summer,24.2,15.0,,,,,,,,
72418,Dover,1950-07-11,Summer,,21.1,30.6,0.0,0.0,,,,,
06260,Utrecht,1949-10-24,Autumn,11.2,4.6,12.9,5.2,,,,,,
41640,Lahore,2011-08-01,Summer,34.9,,37.6,0.0,,,,,,
17234,Aydın,2021-04-11,Spring,10.4,3.5,18.7,0.0,,339.0,1.4,,1021.1,
78016,Hamilton,1985-10-14,Autumn,22.7,21.1,25.0,0.0,0.0,,6.4,16.6,1021.7,
97072,Palu,2008-03-25,Autumn,25.7,,30.2,,,,,,,
65592,Harper,1991-07-26,Summer,25.9,24.0,28.6,,,,,,,
34535,Luhansk,1977-01-11,Winter,,,,0.0,,,,,,
15614,Sofia,2003-03-30,Spring,10.3,3.0,18.1,0.0,,,,,,
47016,Hyesan,1984-09-14,Autumn,10.8,,,,,,,,,
02562,Linköping,1909-10-02,Autumn,,-0.5,11.0,0.0,,,,,,
38392,Daşoguz,1963-11-24,Autumn,,,,0.0,,,,,,
68029,Kasane,1981-10-18,Spring,,,,0.0,,,,,,
48568,Songkhla,1994-07-22,Summer,27.8,24.4,32.8,0.0,,,,,,
60549,Sidi Bel Abbès,1999-11-04,Autumn,16.4,10.7,,,,,,,,
48327,Chiang Mai,2004-05-03,Spring,28.3,22.8,37.3,16.3,,,6.5,,,
06660,Zürich,1978-03-20,Spring,4.7,1.2,8.4,40.1,0.0,,,,,
48551,Surat Thani,2007-09-17,Autumn,25.3,23.0,28.0,6.1,,,,,,
91843,Avarua,2017-01-20,Summer,27.9,24.1,31.8,,,,,,,
37756,Sumqayit,1982-08-24,Summer,,,,1.2,,,,,,
72509,Boston,1962-12-31,Winter,-17.3,-20.0,-12.8,4.3,25.0,310.0,56.6,96.1,995.0,
87395,Salto,1984-11-26,Spring,23.2,,,,,,,,,
60135,Rabat,1993-10-18,Autumn,16.2,,21.5,0.0,,,,,,
85223,Cochabamba,1998-01-08,Summer,19.5,,,0.0,,,,,,
85041,Cobija,1991-09-26,Spring,28.1,21.0,34.0,,,,,,,
83746,Rio de Janeiro,1984-07-02,Winter,22.3,,,,,,,,,
47412,Sapporo,1965-03-10,Spring,,-3.7,2.2,10.5,,,,,,
28465,Tyumen,2019-04-30,Spring,-1.2,-7.5,3.1,0.0,10.0,,,,,
72219,Atlanta,1946-10-20,Autumn,,12.8,23.9,0.0,0.0,,,,,
27606,Kaluga,1990-09-26,Autumn,,,,0.0,,,,,,
62007,Zawiya,2015-06-08,Summer,24.4,,26.5,,,,,,,
64405,Sibiti,1963-03-27,Autumn,,21.8,30.0,6.4,,,,,,
12205,Szczecin,2003-11-18,Autumn,7.2,3.7,,1.0,,,,,,
67297,Beira,1974-05-04,Autumn,24.8,20.0,29.6,0.0,,,,,,
01271,Trondheim,1975-04-23,Spring,6.6,3.4,9.6,14.5,0.0,,,,,
28116,Kudymkar,2014-07-19,Summer,9.6,5.6,,,,,,,,
72564,Cheyenne,2023-04-16,Spring,4.2,-4.3,15.6,0.0,0.0,276.0,12.2,,1021.2,
36870,Almaty,2021-06-26,Summer,20.7,12.0,27.5,,,277.0,9.2,,1011.1,
48917,Kampot,1961-01-09,Winter,26.3,,,,,,,,,
72414,Charleston,1967-05-13,Spring,,8.9,17.8,0.0,0.0,,,,,
33345,Kiev,1962-12-23,Winter,-10.0,-10.9,-9.1,3.8,,,,,,
22820,Petrozavodsk,1954-07-19,Summer,18.0,12.9,22.0,0.0,,,,,,
12942,Pécs,2020-03-02,Spring,10.1,6.9,14.5,1.4,,181.0,11.4,40.8,1002.1,
72401,Richmond,1944-05-11,Spring,20.5,13.5,28.0,,,72.0,6.8,,1029.4,
68580,Pietermaritzburg,2006-02-27,Summer,21.3,17.5,27.8,1.0,,,,,,
08181,Barcelona,2018-06-18,Summer,22.3,19.0,26.3,0.0,,268.0,13.5,,1020.3,
06680,Vaduz,1967-05-01,Spring,-1.0,-3.1,2.8,9.3,6400.0,,,,,
64450,Brazzaville,2005-11-19,Spring,24.3,21.0,28.0,18.0,,,5.8,,1009.5,
72511,Harrisburg,1991-08-15,Summer,22.4,17.2,27.8,3.6,0.0,,6.8,,1014.3,260.0
41780,Karachi,1976-04-16,Spring,28.3,21.0,35.0,,,,,,,
67295,Chimoio,1980-06-03,Winter,,15.3,22.3,0.0,,,,,,
06447,Brussels,1855-02-21,Winter,,-12.5,-2.6,,,,,,,
63756,Mwanza,1991-08-12,Winter,23.1,17.0,29.0,2.0,,,,,,
35229,Aktobe,1938-03-08,Spring,-1.8,-6.6,0.7,0.2,,,,,,
87344,Córdoba,1983-12-07,Summer,26.6,17.3,33.9,0.0,,,,,,
40856,Zahedan,1989-03-06,Spring,,4.4,23.0,,,,,,,
16723,Chios,2001-05-30,Spring,27.1,18.0,31.2,0.0,,,,,,
07222,Nantes,2017-08-27,Summer,24.9,18.7,32.7,0.8,,,8.1,,1014.8,
36177,Semey,1980-11-06,Autumn,0.0,-7.4,10.6,0.0,,,,,,
37801,Gavar,1948-10-16,Autumn,,-5.5,6.2,0.0,,,,,,
06447,Brussels,1973-03-22,Spring,10.0,3.6,14.8,0.0,,,,,,
47759,Kyoto,1958-01-25,Winter,1.4,-3.7,7.6,0.0,,,,,,
06717,Aosta,1999-09-11,Autumn,,6.1,12.6,0.0,,,,,,
10147,Hamburg,1989-02-16,Winter,2.5,0.8,5.9,2.0,0.0,265.0,18.0,63.7,1011.9,216.0
72439,Springfield,1977-10-20,Autumn,11.7,3.9,19.4,0.0,0.0,,13.5,31.3,1021.1,546.0
47765,Hiroshima,2002-09-05,Autumn,29.1,,34.7,,,,,,,
71449,Roseau,1999-08-22,Summer,,12.6,25.9,20.4,0.0,,,,,
65330,Parakou,1994-03-31,Spring,31.5,25.1,39.0,,,,,,,
68024,Ghanzi,1934-03-09,Autumn,,,,0.0,,,,,,
15552,Varna,2005-03-17,Spring,10.3,1.0,21.0,0.0,,,7.8,,1025.2,
40712,Urmia,1993-12-09,Winter,1.2,,,,,,,,,
71601,Halifax,1946-09-08,Autumn,,14.4,19.4,0.0,,,,,,
82993,Maceió,1962-06-19,Winter,,,,8.5,,,,,,
01403,Stavanger,1964-11-03,Autumn,,5.5,8.6,,,,,,,
40811,Ahvaz,2008-03-31,Spring,27.8,23.0,36.0,0.0,,,15.3,,,
40361,Sakakah,1996-01-01,Winter,14.1,10.2,20.4,0.0,,,,,,
27329,Yaroslavl,1966-02-09,Winter,-23.1,-27.8,-18.9,,,,,,,
40706,Tabriz,1982-03-21,Spring,,-3.0,8.4,,,,,,,
43128,Hyderabad,1968-12-28,Winter,,,,0.0,,,,,,
94120,Darwin,1971-09-19,Spring,,23.8,33.6,0.0,,,,,,
45011,Macau,2018-03-11,Spring,18.2,14.5,21.9,0.0,,,12.7,,1021.2,
63661,Sironko,1978-11-29,Autumn,19.0,,,0.0,,,,,,
65557,Gagnoa,1979-08-20,Summer,24.7,21.8,29.8,0.0,,,,,,
85154,Trinidad,1988-10-13,Spring,27.2,,,0.0,,,,,,
38836,Dushanbe,1985-11-04,Autumn,12.3,5.8,23.5,0.0,,,,,,
72414,Charleston,1998-02-24,Winter,3.2,1.7,5.0,0.8,0.0,,7.6,,1012.3,
80315,Neiva,1993-01-09,Winter,27.9,22.0,,0.0,,,,,,
16641,Corfu,2002-03-20,Spring,14.8,11.4,19.6,0.0,,,5.3,,,
68442,Bloemfontein,1950-07-26,Winter,,,,0.0,,,,,,
48568,Songkhla,1982-04-13,Spring,28.6,23.7,31.0,0.0,,,,,,
47133,Daejeon,2015-07-03,Summer,22.8,,29.4,,,,,,,
72254,Austin,1941-02-06,Winter,,5.6,16.1,2.5,0.0,,,,,
48477,Rayong,1975-09-08,Autumn,27.5,24.2,32.0,3.5,,,,,,
68449,Hlotse,1982-06-04,Winter,,,,0.0,,,,,,
48353,Loei,1985-04-11,Spring,31.6,,40.0,0.0,,,,,,
85574,Valparaíso,1983-08-29,Winter,8.3,,,,,,,,,
14015,Ljubljana,1921-12-05,Winter,,,,0.0,,,,,,
42623,Imphal,1978-10-09,Autumn,23.8,19.0,29.0,0.0,,,,,,
83746,Rio de Janeiro,2007-12-30,Summer,30.2,23.0,38.0,,,,9.7,,,
17098,Kars,1964-12-21,Winter,-10.0,-17.8,-5.0,0.0,,,,,,
87593,La Plata,2007-08-03,Winter,7.1,2.5,,0.8,,,,,,
48564,Phuket,2018-09-21,Autumn,29.4,24.2,34.4,,,,3.3,,1009.9,
42182,New Delhi,1953-01-28,Winter,,,,2.3,,,,,,
67283,Quelimane,1951-07-27,Winter,,14.6,24.5,0.0,,,,,,
78708,San Pedro Sula,1976-09-21,Autumn,28.2,23.0,34.0,,,,,,,
23933,Khanty-Mansiysk,1970-12-25,Winter,-14.0,-16.0,-10.5,0.8,,,,,,
07510,Bordeaux,1927-10-16,Autumn,,10.2,14.9,0.0,,,,,,
60745,Gafsa,1979-08-04,Summer,34.4,24.0,41.0,,,,,,,
97072,Palu,1996-10-29,Spring,26.7,,32.2,0.0,,,,,,
40405,Buraidah,2008-10-21,Autumn,26.3,16.0,37.0,,,,7.8,,,
72614,Montpelier,1933-12-15,Winter,,-23.3,-12.2,4.8,76.0,,,,,
48381,Khon Kaen,1951-05-07,Spring,,24.6,35.6,0.0,,,,,,
36096,Kyzyl,1979-11-06,Autumn,-3.5,-5.2,-1.9,1.2,,,,,,
98425,Manila,2013-02-13,Winter,28.1,25.3,32.0,0.0,,,,,,
84628,Callao,2004-01-10,Summer,21.9,20.0,26.8,0.0,,176.0,14.3,,,
10224,Bremen,2001-05-28,Spring,16.2,14.4,17.5,2.1,0.0,257.0,19.1,45.4,1016.8,0.0
06447,Brussels,1905-07-23,Summer,,13.6,19.8,11.8,,,,,,
33711,Kropyvnytskyi,1957-01-02,Winter,-13.5,-17.2,-7.8,0.0,,,,,,
63832,Tabora,2021-07-12,Winter,21.0,13.5,28.0,0.0,,99.0,12.4,,1020.0,
48475,Phetchaburi,1979-04-21,Spring,30.4,25.5,34.6,0.0,,,,,,
72605,Concord,1943-09-24,Autumn,,8.3,18.9,0.0,,,,,,
87925,Río Gallegos,2016-06-21,Winter,2.7,-1.6,7.5,0.0,,,9.5,,,
93119,Hamilton,2015-07-23,Winter,9.4,4.0,12.0,,,,4.6,,,
02935,Jyväskylä,1954-03-04,Spring,-2.1,-4.5,-0.3,3.2,,,,,,
72365,Santa Fe,1964-10-04,Autumn,19.6,13.3,23.3,0.0,0.0,109.0,23.1,,1018.4,
26850,Minsk,1928-02-29,Winter,-6.0,-13.5,-4.4,0.1,,,,,,
94970,Hobart,1888-10-10,Spring,,6.1,24.3,,,,,,,
71063,Ottawa,2010-06-26,Summer,18.2,15.6,20.8,1.0,,241.0,7.3,,,
63980,Victoria,1978-08-30,Winter,27.7,25.8,30.1,3.0,,,,,,
34535,Luhansk,1970-02-15,Winter,2.0,-1.1,,0.1,,,,,,
38683,Bukhara,1989-06-11,Summer,27.7,16.2,35.3,0.0,,,,,,
40265,Mafraq,1990-05-25,Spring,20.1,12.0,,,,,,,,
07510,Bordeaux,1906-04-21,Spring,,3.6,16.2,0.0,,,,,,
80342,San Juan de Pasto,1971-07-29,Summer,,,,0.0,,,,,,
62007,Zawiya,1922-05-05,Spring,,12.0,26.0,0.0,,,,,,
06235,Haarlem,1934-05-31,Spring,,9.0,16.5,0.0,,,,,,
65522,Gaoua,1950-10-01,Autumn,,20.8,31.2,0.6,,,,,,
01403,Stavanger,1966-09-07,Autumn,,10.6,15.4,,,,,,,
17234,Aydın,2013-03-03,Spring,13.0,9.3,17.1,0.0,,,,,,
78711,Puerto Lempira,2001-09-11,Autumn,29.3,21.8,31.8,0.0,,,,,,
64753,Faya-Largeau,1996-06-04,Summer,39.1,,,,,,,,,
68296,Nelspruit,1966-03-01,Autumn,,17.2,30.2,0.0,,,,,,
43192,Panjim,1999-12-16,Winter,25.7,19.7,33.5,0.0,,,,,,
72419,Jackson,2001-02-26,Winter,6.7,1.1,12.2,0.0,0.0,,7.2,,,651.0
07130,Rennes,1992-07-17,Summer,19.8,17.1,24.1,1.6,,,,,,
93309,New Plymouth,1986-11-13,Spring,,10.0,16.9,,,,,,,
86210,Salto del Guairá,2009-07-05,Winter,17.3,15.0,,9.9,,,,,,
D3137,Mainz,2004-01-18,Winter,1.1,-1.4,5.1,0.0,0.0,,,,,
16149,San Marino,1982-08-16,Summer,25.9,19.0,30.4,,,,5.0,,1015.1,
68471,Mokhotlong,1915-02-18,Summer,,,,22.4,,,,,,
91765,Pago Pago,1975-12-20,Summer,,22.8,28.3,17.5,0.0,,,38.9,,12.0
48383,Savannakhet,1962-01-08,Winter,23.4,15.0,29.0,0.0,,,,,,
82993,Maceió,1927-05-10,Autumn,,,,71.2,,,,,,
23330,Salekhard,1895-01-07,Winter,-21.5,-27.1,,0.5,,,,,,
44214,Ölgii,1987-12-24,Winter,-3.5,-9.9,,0.0,,,,,,
63980,Victoria,1958-10-11,Spring,27.7,,,,,,,,,
17300,Antalya,1993-09-17,Autumn,25.1,19.0,31.0,0.0,,,,,,
85406,Arica,1981-05-24,Autumn,18.9,,22.0,,,,,,,
17096,Erzurum,1994-12-07,Winter,-25.6,-34.8,-15.6,0.0,480.0,,,,,
07761,Ajaccio,1973-07-04,Summer,23.3,17.0,29.0,0.0,,,,,,
06380,Maastricht,1983-08-08,Summer,19.7,13.1,25.6,0.0,,67.0,10.9,,1024.0,
86097,Pedro Juan Caballero,2007-03-17,Autumn,23.0,20.8,30.6,11.9,,,,,,
96471,Kota Kinabalu,2009-01-02,Winter,28.2,23.9,32.6,0.0,,74.0,5.9,,,
33415,Ternopil,1979-10-29,Autumn,-0.4,-4.0,3.0,0.0,,,,,,
65505,Dédougou,1986-02-01,Winter,31.3,,38.0,,,,,,,
47887,Matsuyama,2010-08-16,Summer,30.6,,36.0,0.0,,,,,,
80210,Pereira,2007-05-17,Spring,21.4,,,,,,,,,
96581,Pontianak,1981-02-22,Summer,26.2,23.0,,48.0,,,,,,
38927,Termez,2008-05-04,Spring,24.1,,30.4,,,,,,,
35108,Oral,1951-01-22,Winter,-9.2,-15.9,-4.5,2.6,,,,,,
31510,Blagoveshchensk,2016-08-04,Summer,21.5,17.4,27.7,0.0,,,,,,
26730,Vilnius,1975-08-24,Summer,17.9,11.2,25.5,0.0,,,,,,
85364,Tarija,2001-09-13,Spring,22.0,7.0,31.6,,,,,,,
76593,Mérida,1991-11-16,Autumn,24.6,19.4,28.0,0.0,,,,,,
72278,Phoenix,2023-08-17,Summer,38.7,33.9,45.6,0.5,0.0,179.0,10.8,,1006.7,
27962,Penza,1942-09-06,Autumn,,11.4,18.2,0.0,,,,,,
97230,Denpasar,1996-01-07,Summer,28.9,24.9,32.3,0.0,,,,,,
41112,Abha,1984-09-17,Autumn,19.4,13.0,25.2,,,,,,,
61096,Gashua,1991-07-01,Summer,29.3,23.2,33.8,2.0,,,,,,
42410,Dispur,1988-09-28,Autumn,27.1,24.5,,4.1,,,,,,
40841,Kerman,2000-09-09,Autumn,25.9,12.2,32.6,0.0,,,,,,
06601,Basel,2000-05-26,Spring,,12.4,26.3,15.0,0.0,,,,,
58847,Fuzhou,1993-05-23,Spring,19.7,19.0,21.4,9.3,,,,,,
23933,Khanty-Mansiysk,1933-09-25,Autumn,9.5,3.0,,0.0,,,,,,
D1964,Diekirch,1998-03-19,Spring,3.4,-0.5,9.0,0.0,0.0,,,,,
78486,Santo Domingo,2000-06-10,Summer,27.6,,,,,,,,,
67775,Harare,2015-08-11,Winter,16.2,7.1,23.6,,,,,,,
67261,Tete,1998-08-06,Winter,25.9,20.6,,,,,,,,
72551,Lincoln,1976-10-08,Autumn,8.3,-1.7,19.4,0.0,0.0,,,50.0,1019.1,684.0
38927,Termez,1936-04-23,Spring,12.7,10.6,17.6,9.7,,,,,,
48375,Mawlamyine,2021-11-04,Autumn,25.7,20.2,31.0,0.0,,10.0,3.1,,1011.6,
15614,Sofia,2002-09-12,Autumn,13.2,10.0,17.0,,,,10.2,,,
64500,Libreville,2021-08-13,Summer,26.0,22.2,29.0,,,199.0,12.2,,1013.9,
06447,Brussels,1870-03-02,Spring,,10.3,17.1,,,,,,,
13168,Novi Sad,1991-10-26,Autumn,1.1,-2.5,6.2,0.0,,,,,,
15260,Sibiu,1980-02-03,Winter,-1.6,-7.0,5.6,0.0,61.0,,,,,
47815,Ōita,2023-08-27,Summer,28.0,24.6,31.4,1.2,,140.0,8.1,,1007.8,
11858,Tatabánya,1922-01-24,Winter,,,-3.6,,,,,,,
72278,Phoenix,1998-05-26,Spring,25.0,18.9,31.1,0.0,0.0,,10.8,,1007.3,
